GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
95,11.9154,15.9294,13.3003,0.0,0.0,0.0,0.8964,29.3579,11.5435,-56.5979,-19.3301,3.01842072,26.34499999999999,-16.31167928,10.03332071999999
96,9.6079,16.3161,14.7017,0.0,0.0,0.0,2.5577,24.3713,11.7544,-59.006,-14.1555,3.00992976,20.3031,-11.14557024,9.157529760000001
97,7.2716,19.4671,15.348,0.0,0.0,0.0,2.4698,25.4287,10.5211,-60.5013,-14.4308,3.0212388,20.004999999999995,-11.409561199999999,8.595438799999997
98,5.7277,15.8179,12.1693,0.0,0.0,0.0,2.5347,21.5999,11.4675,-56.1486,-13.6527,3.00639744,13.168400000000005,-10.646302559999999,2.5220974400000062
99,4.9052,17.2605,16.1115,0.0,0.0,0.0,1.3407,22.988,10.378,-57.6829,-14.1774,3.02015376,15.301000000000009,-11.157246240000001,4.143753760000008

DELTA Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,3.730349362740526e-14,6.039613253960852e-14,-0.00010000000016319177,0.0,0.0,0.0,-32.42140000000025,-3.7686999999981943,9.999999999443787e-05,1.1652900866465643e-12,22.44559999999933,-4.447564559999989,-36.19009999999575,17.998035439999583,-18.192064559997988
1,7.815970093361102e-14,1.1368683772161603e-13,1.3145040611561853e-13,0.0,0.0,0.0,-29.94390000000009,-15.200100000002713,2.842170943040401e-14,5.258016244624741e-13,22.621199999999682,-4.597680240000001,-45.144000000001014,18.02351976000042,-27.120480239999686
2,1.0658141036401503e-14,-3.375077994860476e-13,-8.881784197001252e-15,0.0,0.0,0.0,-26.910400000000244,-11.710700000000564,1.5987211554602254e-14,7.815970093361102e-14,19.793400000000094,-4.3485573600000045,-38.62110000000229,15.444842640000346,-23.17625736000013
3,3.552713678800501e-15,-1.5276668818842154e-13,0.00010000000011523014,0.0,0.0,0.0,-31.480700000000013,-10.07109999999929,9.999999996601616e-05,-7.815970093361102e-14,20.47990000000036,-4.541462640000001,-41.551599999998764,15.938437360000998,-25.613162639998677
4,1.2434497875801753e-14,-3.4994229736184934e-13,7.460698725481052e-14,0.0,0.0,0.0,-30.096199999999957,-9.786699999998607,-4.973799150320701e-14,0.00010000000103360662,22.728600000000167,-4.663699200000012,-39.882799999997154,18.06490079999987,-21.817899199997285
5,7.993605777301127e-14,2.2026824808563106e-13,-3.8902214782865485e-13,0.0,0.0,0.0,-29.285800000000034,-16.561599999998702,-1.2612133559741778e-13,0.0001000000003514856,24.904500000000326,-4.285978560000002,-45.84730000000008,20.618521440000936,-25.22877856000097
6,-9.999999996690434e-05,9.999999986476382e-05,-1.9895196601282805e-13,0.0,0.0,0.0,-32.10029999999968,-12.338799999997999,-1.3855583347321954e-13,3.979039320256561e-13,20.775500000000626,-4.475430720000003,-44.43909999999579,16.300069280000393,-28.139030719994487
7,9.999999992782449e-05,-1.2434497875801753e-13,-3.2507330161024584e-13,0.0,0.0,0.0,-30.06960000000025,-13.228400000000903,3.197442310920451e-14,-0.00010000000106202833,21.48000000000013,-4.502637360000005,-43.29800000000282,16.977362640000067,-26.320637360003666
8,-9.414691248821327e-14,0.00010000000002108322,1.5631940186722204e-13,0.0,0.0,0.0,-30.132599999999734,-10.901599999998822,-5.329070518200751e-15,-1.3784529073745944e-12,19.49739999999997,-4.504680000000014,-41.03409999999781,14.9927199999998,-26.041379999996188
9,0.00010000000002463594,-9.999999990206732e-05,-4.2454928461665986e-13,0.0,0.0,0.0,-27.67290000000031,-14.113299999999231,-5.861977570020827e-14,1.6342482922482304e-13,21.135299999999802,-4.298978160000004,-41.78619999999827,16.836321840000593,-24.949878159999493
10,2.4868995751603507e-14,9.999999983634211e-05,0.00010000000007792664,0.0,0.0,0.0,-26.20689999999975,-15.561000000001158,-1.3855583347321954e-13,7.531752999057062e-13,21.687399999999492,-4.439905919999998,-41.76770000000218,17.247494079999296,-24.520205920001064
11,-1.9539925233402755e-14,9.999999993226538e-05,-1.4210854715202004e-14,0.0,0.0,0.0,-31.370800000000315,-11.169100000000302,-1.9184653865522705e-13,1.2647660696529783e-12,21.308599999999785,-4.718038319999998,-42.53979999999977,16.590561679999517,-25.949238319999345
12,9.999999994292352e-05,0.00010000000030885303,1.2789769243681803e-13,0.0,0.0,0.0,-30.651000000000135,-12.14429999999869,8.348877145181177e-14,-0.00010000000095544692,20.82259999999999,-4.746288239999992,-42.7951999999984,16.076311760000525,-26.718888240000606
13,-3.730349362740526e-14,-4.156675004196586e-13,2.4158453015843406e-13,0.0,0.0,0.0,-28.04120000000007,-7.603400000001024,1.9539925233402755e-14,-2.2026824808563106e-13,17.607499999999895,-4.607326079999995,-35.64460000000276,13.00017392000034,-22.64442608000242
14,9.99999999811152e-05,2.9309887850104133e-13,-0.00010000000032306389,0.0,0.0,0.0,-28.988999999999972,-16.602000000000714,1.0658141036401503e-13,-9.999999934251491e-05,27.288799999999846,-4.676920559999995,-45.5911000000002,22.611879439999395,-22.979220560000808
15,2.1316282072803006e-14,-9.999999998200337e-05,1.652011860642233e-13,0.0,0.0,0.0,-29.264200000000027,-6.20579999999886,-5.861977570020827e-14,-6.465938895416912e-13,18.85150000000015,-4.521176640000002,-35.4700999999994,14.330323359999879,-21.139776639996793
16,1.4210854715202004e-14,-0.00010000000009924292,4.973799150320701e-14,0.0,0.0,0.0,-25.636199999999995,-11.596899999997905,-1.2789769243681803e-13,0.00010000000018095534,19.977600000000614,-4.30508880000001,-37.23309999999913,15.672511200000702,-21.560588799995703
17,0.0,2.7711166694643907e-13,0.00010000000005661036,0.0,0.0,0.0,-28.227800000000418,-7.862899999998056,6.217248937900877e-14,-9.999999917198465e-05,17.93569999999996,-4.269508559999995,-36.09069999999635,13.666191440000022,-22.424508559995424
18,9.999999999088516e-05,-3.268496584496461e-13,2.2382096176443156e-13,0.0,0.0,0.0,-25.705499999999745,-9.409700000002154,1.7763568394002505e-14,-1.4850343177386094e-12,18.420699999999286,-4.0715474400000025,-35.11510000000347,14.349152559999741,-20.765947440003732
19,0.00010000000002285958,4.618527782440651e-14,-0.00010000000019871891,0.0,0.0,0.0,-25.29399999999987,-10.017200000002525,-1.9184653865522705e-13,9.999999981857854e-05,20.746499999999443,-4.043553839999996,-35.31110000000221,16.702946159998895,-18.6081538400015
20,-9.14823772291129e-14,1.8474111129762605e-13,3.3928415632544784e-13,0.0,0.0,0.0,-31.96350000000002,-5.049900000000164,-4.440892098500626e-14,-3.197442310920451e-13,17.61459999999979,-4.552101359999995,-37.01339999999876,13.06249863999964,-23.950901359998213
21,-5.684341886080802e-14,2.948752353404416e-13,1.438849039914203e-13,0.0,0.0,0.0,-26.708600000000303,-6.905700000000849,8.526512829121202e-14,9.999999933540948e-05,17.757700000000156,-3.853527119999995,-33.614199999999755,13.904172880000106,-19.710027119998742
22,-7.105427357601002e-14,-4.973799150320701e-14,-1.2967404927621828e-13,0.0,0.0,0.0,-29.681400000000316,-10.182300000000769,-1.5631940186722204e-13,-1.1297629498585593e-12,18.406099999999917,-4.396563359999991,-39.86370000000341,14.009536640000338,-25.854163360004893
23,-0.00010000000006105125,-2.8421709430404007e-13,-3.4994229736184934e-13,0.0,0.0,0.0,-25.996999999999808,-12.436300000001868,8.881784197001252e-15,1.3500311979441904e-13,20.11920000000029,-4.361978159999994,-38.43340000000256,15.757221840000366,-22.676178160000372
24,-6.572520305780927e-14,-1.1368683772161603e-13,-9.999999984700025e-05,0.0,0.0,0.0,-27.044399999999698,-11.41490000000039,2.6645352591003757e-14,-8.526512829121202e-14,20.942099999999982,-4.725400320000004,-38.45940000000097,16.216699680000758,-22.24270032000203
25,-1.5987211554602254e-14,1.3145040611561853e-13,-0.00010000000021648248,0.0,0.0,0.0,-25.310399999999955,-7.5736999999991745,-9.947598300641403e-14,1.0089706847793423e-12,16.394300000000083,-4.168842480000009,-32.88419999999901,12.225457520000514,-20.658742479998498
26,-1.7763568394002505e-14,2.948752353404416e-13,6.750155989720952e-14,0.0,0.0,0.0,-24.52030000000021,-9.581899999997841,-5.3290705182007514e-14,5.826450433232822e-13,18.748699999999946,-4.2210439200000085,-34.102199999997865,14.527656079999227,-19.574543919998636
27,7.993605777301127e-15,8.881784197001252e-14,9.999999991272546e-05,0.0,0.0,0.0,-30.5097999999996,-8.77979999999933,-1.2612133559741778e-13,2.2026824808563106e-13,18.476599999999472,-4.497847920000002,-39.28949999999849,13.978752079999529,-25.31074791999805
28,9.237055564881302e-14,2.984279490192421e-13,-9.999999994292352e-05,0.0,0.0,0.0,-30.11770000000017,-10.738799999998928,-3.375077994860476e-14,-1.0231815394945443e-12,20.22380000000001,-4.280790959999983,-40.85660000000061,15.94300903999997,-24.91359096000155
29,-9.999999999887876e-05,9.999999974041884e-05,-9.999999979193319e-05,0.0,0.0,0.0,-26.756500000000095,-11.680400000001445,-1.3677947663381929e-13,7.176481631177012e-13,21.274799999999352,-4.246789680000009,-38.436999999999536,17.02801031999977,-21.408989679998857
30,-0.00010000000000509601,-1.3145040611561853e-13,1.4033219031261979e-13,0.0,0.0,0.0,-27.69250000000009,-8.442400000002102,-9.999999998555609e-05,-9.521272659185342e-13,19.05610000000012,-4.316772959999987,-36.13510000000416,14.739327040000589,-21.395772960005388
31,3.019806626980426e-14,-9.999999982213126e-05,2.3803181647963356e-13,0.0,0.0,0.0,-30.545500000000057,-6.2452999999994,5.3290705182007514e-14,8.881784197001252e-13,17.74290000000012,-4.337676000000007,-36.79089999999737,13.405224000000622,-23.38567599999675
32,-3.730349362740526e-14,-7.815970093361102e-14,-9.999999995358166e-05,0.0,0.0,0.0,-27.880799999999937,-11.046500000002794,1.580957587066223e-13,-9.999999974041884e-05,20.874299999999884,-4.565401199999997,-38.92750000000249,16.30889879999976,-22.61860120000364
33,0.00010000000004861676,1.6342482922482304e-13,9.99999998736456e-05,0.0,0.0,0.0,-26.834999999999837,-10.834299999998759,3.552713678800501e-15,6.323830348264892e-13,18.810399999999582,-4.534295039999991,-37.6690999999989,14.276104959999067,-23.392995039998922
34,-8.348877145181177e-14,5.3290705182007514e-14,2.575717417130363e-13,0.0,0.0,0.0,-26.725400000000057,-13.539100000003579,1.545430450278218e-13,0.00010000000007437393,22.920099999999806,-4.6002556799999965,-40.26440000000011,18.31984431999995,-21.944555680002885
35,4.085620730620576e-14,4.973799150320701e-14,1.4210854715202004e-14,0.0,0.0,0.0,-27.831599999999877,-8.539499999999308,5.684341886080802e-14,-1.1368683772161603e-13,18.55160000000008,-4.378297680000001,-36.37110000000004,14.17330231999961,-22.19779767999861
36,9.414691248821327e-14,-1.2789769243681803e-13,4.3876013933186186e-13,0.0,0.0,0.0,-31.32550000000002,-9.964500000000584,-7.105427357601002e-15,1.1795009413617663e-12,21.246599999999855,-4.8357359999999945,-41.28999999999721,16.41086399999928,-24.879135999998837
37,-4.085620730620576e-14,-1.1723955140041653e-13,-1.1013412404281553e-13,0.0,0.0,0.0,-31.490300000000012,-6.2168000000020065,-0.0001000000001578627,0.00010000000007437393,18.64410000000011,-4.556207519999999,-37.7070999999993,14.087892480000791,-23.61920751999942
38,7.993605777301127e-14,-1.829647544582258e-13,3.1441516057384433e-13,0.0,0.0,0.0,-26.204399999999918,-12.171299999998727,-1.5987211554602254e-14,-0.00010000000100518491,19.26700000000011,-4.529586959999991,-38.37580000000013,14.737413040000803,-23.63838696000024
39,6.394884621840902e-14,1.5987211554602254e-13,0.00010000000008680843,0.0,0.0,0.0,-28.699600000000142,-9.021200000001123,1.1191048088221578e-13,1.1155520951433573e-12,19.334799999999433,-4.238089920000007,-37.72069999999962,15.096710079999314,-22.623989920001215
40,5.329070518200751e-15,5.3290705182007514e-14,-2.2382096176443156e-13,0.0,0.0,0.0,-28.35090000000028,-9.796700000002382,-3.552713678800501e-14,-1.6058265828178264e-12,17.642599999999973,-4.368000960000003,-38.147600000007074,13.274599039999586,-24.87300096000476
41,8.881784197001252e-15,-1.7763568394002505e-14,-4.2099657093785936e-13,0.0,0.0,0.0,-30.143600000000077,-7.276900000001024,1.4033219031261979e-13,2.913225216616411e-13,17.553100000000214,-4.254106320000016,-37.42050000000189,13.298993679999601,-24.121506320000467
42,6.394884621840902e-14,-1.3145040611561853e-13,-2.3092638912203256e-13,0.0,0.0,0.0,-30.437799999999836,-9.68930000000194,-7.993605777301127e-14,9.237055564881302e-14,22.416700000000404,-4.4318995200000035,-40.127100000002066,17.984800480000004,-22.142299520000243
43,1.7763568394002505e-14,-0.00010000000018095534,2.1316282072803006e-14,0.0,0.0,0.0,-27.45280000000015,-7.608899999998545,-9.999999990739639e-05,5.471179065352771e-13,18.966699999999832,-4.40039375999999,-35.06189999999729,14.566306239999715,-20.495593759996662
44,3.019806626980426e-14,-4.440892098500626e-14,7.815970093361102e-14,0.0,0.0,0.0,-32.434899999999764,-8.796800000002463,1.5987211554602254e-14,9.999999902987611e-05,19.859700000000426,-4.651816320000009,-41.23160000000278,15.207883680001185,-26.023716320004322
45,-4.440892098500626e-15,-2.8421709430404007e-13,-9.99999998860801e-05,0.0,0.0,0.0,-33.425799999999946,-6.833399999997624,3.197442310920451e-14,-9.947598300641403e-13,17.952500000000626,-4.4887996799999925,-40.259299999999726,13.463700320000974,-26.79559967999966
46,-1.7763568394002505e-15,-1.8474111129762605e-13,-3.090860900556436e-13,0.0,0.0,0.0,-32.68709999999963,-5.497999999998463,9.999999985232932e-05,-9.237055564881302e-14,16.992199999999837,-4.667302079999979,-38.1849999999994,12.324897919999602,-25.860102080000708
47,-1.7763568394002505e-14,2.5224267119483557e-13,1.758593271006248e-13,0.0,0.0,0.0,-34.48460000000009,-8.237500000000505,5.5067062021407764e-14,9.999999913645752e-05,19.441000000000216,-4.651439760000005,-42.72200000000224,14.789560239999744,-27.932439760001586
48,2.6645352591003757e-15,0.00010000000007792664,-1.2079226507921703e-13,0.0,0.0,0.0,-32.66959999999996,-11.463000000000406,-1.2434497875801753e-14,-1.7763568394002505e-13,20.075299999999874,-4.268791439999998,-44.132500000000825,15.80650855999999,-28.325991440002653
49,-1.7763568394002505e-14,0.00010000000026622047,-0.00010000000009924292,0.0,0.0,0.0,-33.771899999999995,-4.688100000002038,-6.750155989720952e-14,1.0658141036401503e-13,16.306799999999672,-4.556284560000007,-38.46000000000321,11.750515439999921,-26.70948456000329
50,5.861977570020827e-14,0.00010000000027687861,-5.3290705182007514e-14,0.0,0.0,0.0,-33.84889999999974,-3.871699999999066,-9.769962616701378e-14,-2.7000623958883807e-13,16.915800000000004,-4.739134319999993,-37.720499999998424,12.176665680000053,-25.543834319999277
51,2.1316282072803006e-14,1.8474111129762605e-13,4.973799150320701e-14,0.0,0.0,0.0,-32.00620000000012,-4.23279999999939,-4.618527782440651e-14,-0.0001000000011828206,17.678399999999392,-4.557612239999991,-36.23910000000036,13.120787759999601,-23.118312240000762
52,7.105427357601002e-15,-2.7000623958883807e-13,-1.3145040611561853e-13,0.0,0.0,0.0,-34.90759999999978,-0.6761999999988433,-4.085620730620576e-14,1.0231815394945443e-12,15.34570000000006,-4.743246959999986,-35.583800000000195,10.602453039999874,-24.981346960002142
53,9.999999997223341e-05,-1.2789769243681803e-13,5.684341886080802e-14,0.0,0.0,0.0,-33.52119999999974,-2.5159999999999236,3.197442310920451e-14,4.973799150320701e-14,17.391200000000207,-4.726085040000003,-36.03710000000002,12.665114960000546,-23.371985040001288
54,2.3092638912203256e-14,2.0250467969162855e-13,-0.00010000000013832278,0.0,0.0,0.0,-33.38809999999981,-6.587500000001683,-7.283063041541027e-14,-9.999999858933961e-05,18.392600000000094,-4.727867760000018,-39.97579999999996,13.664732239999704,-26.311067759999343
55,5.3290705182007514e-14,1.438849039914203e-13,3.552713678800501e-14,0.0,0.0,0.0,-31.74699999999988,-5.789199999998726,-4.618527782440651e-14,-1.1581846592889633e-12,18.90759999999964,-4.598177039999992,-37.536199999999006,14.309422959999333,-23.226777040000584
56,-6.750155989720952e-14,9.999999981147312e-05,-1.9184653865522705e-13,0.0,0.0,0.0,-33.13589999999967,-5.260800000002007,1.1546319456101628e-13,-2.2026824808563106e-13,17.753000000000405,-4.692227759999994,-38.396600000002344,13.060772240000937,-25.335827760004136
57,-1.4210854715202004e-14,-4.085620730620576e-13,3.4994229736184934e-13,0.0,0.0,0.0,-35.24890000000006,-5.522699999997439,-2.042810365310288e-13,-6.608047442568932e-13,17.395399999999995,-4.779875520000015,-40.77159999999832,12.61552448000011,-28.15607552000003
58,0.0,-2.4868995751603507e-14,-2.4868995751603507e-14,0.0,0.0,0.0,-31.147700000000356,-6.734400000001472,-1.1013412404281553e-13,9.094947017729282e-13,15.817400000000266,-4.51282896000001,-37.882100000001756,11.304571040000368,-26.577528960002297
59,0.00010000000000243148,-5.861977570020827e-14,-1.9184653865522705e-13,0.0,0.0,0.0,-29.204900000000215,-6.139900000000278,-0.00010000000012055921,1.1581846592889633e-12,17.887200000000085,-4.238694719999989,-35.344800000000724,13.648505279999714,-21.6962947200001
60,-2.4868995751603507e-14,0.00010000000020937705,0.00010000000030352396,0.0,0.0,0.0,-31.043299999999956,-6.740200000002613,1.794120407794253e-13,-0.00010000000051491043,20.39530000000044,-4.540746239999998,-37.78340000000355,15.854553760000353,-21.92884624000229
61,3.907985046680551e-14,-3.907985046680551e-13,-1.3322676295501878e-13,0.0,0.0,0.0,-35.2708999999997,-2.949900000001019,-2.4868995751603507e-14,-3.552713678800501e-14,18.07619999999971,-4.774941359999988,-38.220800000000814,13.30125863999979,-24.919541360000114
62,-6.972200594645983e-14,9.99999999358181e-05,-1.0658141036401503e-14,0.0,0.0,0.0,-34.13359999999996,-3.6226000000007232,-7.638334409421077e-14,9.99999994704126e-05,17.43179999999984,-4.654635839999992,-37.756000000000974,12.777164159999563,-24.9788358400005
63,-4.796163466380676e-14,-3.907985046680551e-14,1.6342482922482304e-13,0.0,0.0,0.0,-34.81579999999995,-1.8827999999991718,3.552713678800501e-15,-6.821210263296962e-13,15.455700000000027,-4.8485275199999975,-36.69860000000041,10.607172480000527,-26.09142752000261
64,-1.9539925233402755e-14,2.504663143554353e-13,-1.8829382497642655e-13,0.0,0.0,0.0,-32.559799999999946,-1.9470999999988372,4.618527782440651e-14,9.999999948462346e-05,14.855099999999672,-4.635730080000009,-34.50679999999898,10.21936991999979,-24.28743007999919
65,-1.9539925233402755e-14,3.1796787425264483e-13,-0.00010000000006371579,0.0,0.0,0.0,-37.05440000000011,-4.065100000002836,-8.881784197001252e-15,-3.907985046680551e-13,19.948000000000583,-5.0245617600000045,-41.119600000002656,14.923438240001289,-26.196161760002276
66,-2.220446049250313e-14,-3.197442310920451e-14,-4.973799150320701e-14,0.0,0.0,0.0,-30.18929999999993,-3.6860999999973387,0.00010000000002108322,-7.887024366937112e-13,17.198900000000535,-4.768868159999997,-33.87529999999905,12.430031840000881,-21.44526815999908
67,9.769962616701378e-15,-3.552713678800501e-15,-2.113864638886298e-13,0.0,0.0,0.0,-35.513499999999965,-5.136599999997895,1.2434497875801753e-14,-0.0001000000008204438,20.189199999999705,-5.2271827200000045,-40.650199999996936,14.962017279999017,-25.68818271999701
68,2.4868995751603507e-14,1.7763568394002505e-14,6.394884621840902e-14,0.0,0.0,0.0,-35.56739999999997,-5.382699999998124,5.3290705182007514e-14,-1.3500311979441904e-13,20.45849999999974,-5.227049519999991,-40.95009999999579,15.231450480000433,-25.71864951999445
69,-9.99999999482526e-05,-1.723066134218243e-13,0.00010000000006549215,0.0,0.0,0.0,-36.21349999999974,-3.544499999998674,2.1316282072803006e-14,-9.999999893750555e-05,20.38780000000014,-5.131607759999989,-39.75809999999784,15.25619224000008,-24.501907759999575
70,-9.999999991805453e-05,2.0961010704922955e-13,4.014566457044566e-13,0.0,0.0,0.0,-35.4245000000003,-5.910700000000862,3.552713678800501e-15,-1.3429257705865894e-12,20.73540000000023,-5.226320160000004,-41.33530000000352,15.509079839999814,-25.826220160003707
71,0.00010000000001220144,1.1368683772161603e-13,-9.999999999799059e-05,0.0,0.0,0.0,-37.19520000000027,-2.6831999999989478,-2.6645352591003757e-14,-1.3926637620897964e-12,19.346099999999367,-5.170453199999999,-39.87839999999994,14.175646799999154,-25.70275319999988
72,7.105427357601002e-15,1.7763568394002505e-13,-3.801403636316536e-13,0.0,0.0,0.0,-36.82709999999987,0.058300000001274555,-6.394884621840902e-14,-9.999999910803581e-05,17.590500000000485,-5.328015840000002,-36.768900000000016,12.262484160000284,-24.506415839997004
73,-7.993605777301127e-15,-1.5631940186722204e-13,3.410605131648481e-13,0.0,0.0,0.0,-36.8321,-1.6044999999989749,1.3145040611561853e-13,4.831690603168681e-13,17.13309999999928,-5.1125133599999835,-38.4365999999975,12.020586639999511,-26.416013359995258
74,0.00010000000002463594,-5.3290705182007514e-14,2.8066438062523957e-13,0.0,0.0,0.0,-37.03219999999964,-1.75100000000241,-1.2612133559741778e-13,6.252776074688882e-13,19.124699999999912,-5.130133920000006,-38.783100000001866,13.994566079999766,-24.788533920001193
75,5.5067062021407764e-14,3.907985046680551e-13,2.433608869978343e-13,0.0,0.0,0.0,-37.69940000000022,-2.940999999999807,1.7763568394002505e-14,-6.608047442568932e-13,20.933099999999715,-5.104038240000001,-40.64040000000214,15.829061759999274,-24.811338240003774
76,-4.884981308350689e-14,-9.999999970844442e-05,3.197442310920451e-14,0.0,0.0,0.0,-39.08109999999999,-1.3142999999993528,1.4566126083082054e-13,9.999999937093662e-05,17.78200000000005,-5.330663280000007,-40.39540000000013,12.45133672000047,-27.94406327999966
77,-1.0658141036401503e-14,-9.999999981502583e-05,-0.00010000000001220144,0.0,0.0,0.0,-40.77600000000012,-1.1199999999995214,4.263256414560601e-14,-9.999999858223418e-05,19.836400000000786,-5.318198639999992,-41.89629999999757,14.518201360001093,-27.378098639997383
78,-2.3092638912203256e-14,4.973799150320701e-14,-0.00010000000009569021,0.0,0.0,0.0,-35.99150000000023,-3.852199999999389,1.5987211554602254e-13,-0.00010000000116860974,20.580799999999844,-5.073671520000011,-39.84389999999922,15.507128479999576,-24.336771519998738
79,-6.394884621840902e-14,0.00010000000004950493,1.3677947663381929e-13,0.0,0.0,0.0,-38.221800000000066,-5.129499999997364,3.019806626980426e-14,5.613287612504791e-13,19.408500000000238,-5.187029040000002,-43.35119999999706,14.221470960000177,-29.129729039995063
80,-2.5757174171303632e-14,-1.2789769243681803e-13,2.575717417130363e-13,0.0,0.0,0.0,-37.88060000000014,-1.7298999999987252,2.842170943040401e-14,1.2789769243681803e-13,19.17829999999968,-5.297752800000005,-39.61049999999884,13.88054719999986,-25.729952799998976
81,3.8191672047105385e-14,2.4868995751603507e-14,-9.999999991983088e-05,0.0,0.0,0.0,-36.15610000000041,-1.602499999999452,-1.9539925233402755e-14,4.618527782440651e-13,17.80139999999989,-5.29624656,-37.75869999999859,12.505153439999791,-25.25354655999971
82,-5.329070518200751e-15,-1.7763568394002505e-14,1.0658141036401503e-13,0.0,0.0,0.0,-34.06850000000003,-8.207399999997484,1.509903313490213e-13,1.2221335055073723e-12,22.924499999999533,-5.008906079999994,-42.27589999999458,17.915593919999225,-24.360306079995354
83,2.6645352591003757e-15,7.460698725481052e-14,1.7763568394002505e-13,0.0,0.0,0.0,-37.313499999999806,0.07870000000133359,-3.907985046680551e-14,3.268496584496461e-13,19.082999999999977,-5.290537679999998,-37.23479999999827,13.79246232000018,-23.442337679999003
84,-9.999999992160724e-05,3.0730973321624333e-13,2.2382096176443156e-13,0.0,0.0,0.0,-40.39820000000039,-14.068900000000035,0.00010000000005305765,-9.999999981147312e-05,21.559599999999794,-5.458439520000012,-54.467199999998776,16.101160479999837,-38.366039519998026
85,4.796163466380676e-14,-1.9539925233402755e-13,3.9257486150745535e-13,0.0,0.0,0.0,-42.44820000000032,-16.13330000000039,-1.9895196601282805e-13,8.810729923425242e-13,25.33260000000037,-5.819029919999998,-58.581499999999664,19.513570080000214,-39.06792991999945
86,-9.999999997045705e-05,1.4921397450962104e-13,2.3447910280083306e-13,0.0,0.0,0.0,-40.3192999999996,-7.5788999999983595,3.019806626980426e-14,-9.237055564881302e-14,19.1924999999999,-5.772707280000005,-47.898299999996475,13.419792719999254,-34.47850727999631
87,-5.5067062021407764e-14,9.999999992515995e-05,-9.999999994647624e-05,0.0,0.0,0.0,-39.988300000000436,-11.824799999999428,-5.329070518200751e-15,-7.389644451905042e-13,20.77309999999955,-5.397696720000008,-51.81310000000113,15.375403280000125,-36.43769672000373
88,-9.237055564881302e-14,-2.0961010704922955e-13,3.9257486150745535e-13,0.0,0.0,0.0,-40.401299999999814,-11.276600000002631,1.7763568394002505e-14,1.1439738045737613e-12,19.50199999999958,-5.594279759999994,-51.67790000000017,13.907720239999414,-37.77017975999985
89,1.3322676295501878e-14,-8.881784197001252e-14,-3.2862601528904634e-13,0.0,0.0,0.0,-38.772300000000314,-15.04170000000098,-1.5987211554602254e-14,-4.050093593832571e-13,21.813199999999902,-5.355632159999997,-53.81400000000371,16.457567840000316,-37.356432160002484
90,8.171241461241152e-14,8.171241461241152e-14,-3.197442310920451e-14,0.0,0.0,0.0,-39.26080000000036,-6.6074000000003785,5.3290705182007514e-14,1.0444978215673473e-12,17.25519999999949,-5.50488599999999,-45.8681999999994,11.750313999999443,-34.117886000000865
91,0.00010000000005305765,-3.907985046680551e-14,-0.00010000000010990107,0.0,0.0,0.0,-41.59450000000016,-10.70070000000273,-0.00010000000000864873,-9.805489753489383e-13,19.51290000000019,-5.517743759999991,-52.295300000004204,13.995156240000043,-38.30014376000325
92,2.4868995751603507e-14,-3.552713678800501e-14,5.3290705182007514e-14,0.0,0.0,0.0,-39.37930000000022,-17.368900000002455,-1.1013412404281553e-13,-0.00010000000109045004,19.88979999999972,-5.918443919999996,-56.748300000003276,13.971356079999694,-42.77694392000267
93,-1.4210854715202004e-14,1.7763568394002505e-14,-4.192202140984591e-13,0.0,0.0,0.0,-43.29269999999988,-6.977399999998347,-2.6645352591003757e-14,2.0605739337042905e-13,16.8930999999996,-5.773952879999992,-50.27009999999722,11.119147120000246,-39.15095287999698
94,-4.796163466380676e-14,-4.973799150320701e-14,-9.999999989318553e-05,0.0,0.0,0.0,-37.32329999999998,-18.78009999999815,-7.638334409421077e-14,1.0800249583553523e-12,18.919299999999787,-5.962990320000001,-56.103499999997226,12.956309679999997,-43.14719031999541
95,9.059419880941277e-14,-1.2434497875801753e-14,3.339550858072471e-13,0.0,0.0,0.0,-36.10179999999983,-15.731400000001514,-5.329070518200751e-15,-6.608047442568932e-13,22.257999999999683,-5.521691519999996,-51.83320000000341,16.7363084799998,-35.0968915200027
96,9.999999994647624e-05,7.105427357601002e-15,7.283063041541027e-14,0.0,0.0,0.0,-41.999700000000004,-6.618999999999897,3.197442310920451e-14,9.999999988963282e-05,15.535299999999705,-5.777215199999995,-48.6184999999995,9.758084799998999,-38.86041520000141
97,0.0001000000000095369,3.019806626980426e-13,0.0001000000001578627,0.0,0.0,0.0,-38.761499999999764,-7.135200000000232,-6.750155989720952e-14,-9.999999919330094e-05,19.54419999999927,-5.833347119999993,-45.89659999999901,13.710852879999848,-32.185747119999164
98,2.7533531010703882e-14,8.881784197001252e-15,2.1316282072803006e-14,0.0,0.0,0.0,-38.107699999999866,-6.025899999999478,-0.0001000000000015433,-4.405364961712621e-13,16.288399999999815,-5.668028640000003,-44.13369999999803,10.620371359999258,-33.51332863999968
