GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
79,10.9539,20.0277,10.436,0.0,0.0,0.0,2.0575,17.4093,11.1292,-62.5315,-14.2784,3.0388651199999996,9.482099999999996,-11.23953488,-1.7574348800000044
80,13.6406,18.492,12.2254,0.0,0.0,0.0,1.6282,15.6223,10.7642,-62.0828,-13.4999,3.03477984,10.289899999999996,-10.46512016,-0.1752201600000043
81,7.6238,22.5261,14.9146,0.0,0.0,0.0,-0.4223,16.5915,10.0326,-61.0289,-14.5713,3.042234,10.237400000000001,-11.529066,-1.2916659999999998
82,9.2333,16.2942,16.1844,0.0,0.0,0.0,1.0844,18.4113,10.1175,-62.0472,-15.1042,3.03965424,9.277899999999995,-12.064545760000001,-2.786645760000005
83,7.3292,17.5225,14.7321,0.0,0.0,0.0,1.3826,15.9614,12.5735,-60.9037,-13.9999,3.00226608,8.5976,-10.99763392,-2.4000339200000003
84,7.3421,17.2805,15.8281,0.0,0.0,0.0,1.5386,20.7916,11.3804,-65.9174,-15.0833,3.02886216,8.243899999999996,-12.054437839999999,-3.810537840000003
85,6.9262,20.245,11.4193,0.0,0.0,0.0,4.6527,20.28,12.2365,-67.4699,-14.4399,3.02722992,8.289800000000014,-11.41267008,-3.122870079999986
86,8.9067,14.385,12.252,0.0,0.0,0.0,2.3656,19.9122,11.3207,-65.748,-15.0952,3.03923448,3.394199999999998,-12.05596552,-8.661765520000003
87,11.2522,17.175,15.6429,0.0,0.0,0.0,1.2876,14.134,11.7343,-59.8052,-13.4722,3.0133692,11.4208,-10.458830800000001,0.9619691999999991
88,3.9005,13.7737,16.7671,0.0,0.0,0.0,1.0795,17.352,12.8089,-60.4466,-14.8152,3.01658328,5.235099999999996,-11.798616720000002,-6.563516720000005
89,5.3015,16.9575,12.8226,0.0,0.0,0.0,0.2992,13.1288,10.7499,-56.6848,-14.4376,3.0233332799999997,2.5747,-11.41426672,-8.83956672
90,14.0921,16.9975,15.8118,0.0,0.0,0.0,-0.359,15.2812,10.6027,-58.6383,-14.6071,3.0617424,13.787999999999997,-11.5453576,2.242642399999996
91,9.4557,12.9089,14.0802,0.0,0.0,0.0,-0.114,20.6328,10.9858,-60.8728,-16.5015,3.0196836,7.076599999999999,-13.4818164,-6.4052164000000005
92,8.8022,13.894,14.3669,0.0,0.0,0.0,1.6945,14.147,13.1693,-61.4723,-13.6567,3.02023224,4.601599999999998,-10.63646776,-6.034867760000003
93,5.6027,17.2076,13.6727,0.0,0.0,0.0,0.2678,17.6958,10.2837,-61.6606,-15.0964,3.03184728,3.0696999999999974,-12.064552719999998,-8.99485272
94,8.8479,16.4079,14.4639,0.0,0.0,0.0,1.2438,20.0637,11.5911,-63.8672,-14.763,3.0121992,8.751100000000008,-11.7508008,-2.999700799999992
95,10.9802,20.4367,14.833,0.0,0.0,0.0,0.4538,18.9336,12.0244,-60.0266,-15.4599,3.0126477599999997,17.635099999999994,-12.44725224,5.187847759999995
96,7.2325,22.086,11.5804,0.0,0.0,0.0,3.4506,25.0258,12.2983,-68.1434,-16.1565,3.0049214399999995,13.530199999999994,-13.15157856,0.37862143999999187
97,12.1137,22.2597,12.4391,0.0,0.0,0.0,-1.9343,14.374,10.7928,-59.0306,-14.4815,3.0431448,11.014400000000002,-11.4383552,-0.42395519999999864
98,8.929,19.1693,10.7443,0.0,0.0,0.0,5.7158,15.712,10.6823,-62.7674,-13.6133,3.03322536,8.185300000000005,-10.580074640000001,-2.3947746399999956
99,6.9548,14.7662,19.6672,0.0,0.0,0.0,-0.8985,22.8174,11.0956,-63.0084,-16.5982,3.0279204,11.394299999999994,-13.5702796,-2.1759796000000042

DELTA Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,1.7408297026122455e-13,2.0605739337042905e-13,-3.019806626980426e-14,0.0,0.0,0.0,-41.28180000000042,-6.141700000000419,6.572520305780927e-14,4.689582056016661e-13,18.457800000000034,-5.694201360000003,-47.42349999999996,12.763598640000316,-34.65990136000146
1,-7.815970093361102e-14,-7.105427357601002e-14,-2.0605739337042905e-13,0.0,0.0,0.0,-48.10640000000027,-2.180799999995518,0.00010000000010634835,1.4210854715202004e-14,16.604399999999462,-5.93872056,-50.287099999999896,10.665679439998865,-39.62142055999739
2,1.1723955140041653e-13,-6.181721801112872e-13,7.762679388179095e-13,0.0,0.0,0.0,-46.02879999999948,-3.6933000000032017,7.993605777301127e-14,-7.247535904753022e-13,18.73349999999961,-5.711328720000006,-49.72210000000281,13.02217128000034,-36.699928720003385
3,9.999999998200337e-05,2.842170943040401e-14,2.1316282072803006e-13,0.0,0.0,0.0,-46.71510000000043,-1.339799999999908,-9.237055564881302e-14,-3.240074875066057e-12,16.98790000000002,-5.877174239999998,-48.05480000000276,11.110725760000363,-36.94407424000421
4,5.3290705182007514e-14,1.2079226507921703e-13,6.554756737386924e-13,0.0,0.0,0.0,-47.534100000000045,-3.868099999997497,9.999999995180531e-05,-1.5489831639570184e-12,16.96090000000043,-5.767843680000006,-51.40209999999581,11.193056320000624,-40.20904367999428
5,-0.0001000000001125656,-4.689582056016661e-13,7.602807272633072e-13,0.0,0.0,0.0,-48.47149999999988,-3.2804000000042954,-1.0658141036401503e-14,-9.999999890908384e-05,16.93789999999995,-5.85700343999998,-51.752100000006095,11.080896559999514,-40.67120344000658
6,-7.105427357601002e-15,-9.999999967469364e-05,9.414691248821327e-14,0.0,0.0,0.0,-46.29060000000034,-4.485299999993622,-1.2434497875801753e-13,2.8848035071860068e-12,19.84770000000001,-5.933212559999996,-50.77599999999079,13.914487439999846,-36.86151255998912
7,0.0001000000000921375,3.907985046680551e-14,-2.149391775674303e-13,0.0,0.0,0.0,-47.718500000000176,-2.229599999996509,-5.3290705182007514e-14,-9.99999995485723e-05,18.642900000000573,-6.014846880000018,-49.948099999997964,12.628053120000356,-37.320046879997605
8,-1.829647544582258e-13,-8.881784197001252e-14,5.275779813018744e-13,0.0,0.0,0.0,-41.26729999999968,-5.210699999996098,-1.509903313490213e-13,-7.815970093361102e-14,18.295999999999616,-5.671951920000024,-46.47799999999416,12.624048079999707,-33.85395191999445
9,5.950795411990839e-14,-9.99999997546297e-05,0.00010000000020760069,0.0,0.0,0.0,-43.59300000000013,-2.4074000000008855,1.1368683772161603e-13,2.8421709430404007e-13,16.11259999999981,-5.6877206400000055,-46.000399999999644,10.424879359999661,-35.57552064000089
10,0.00010000000001753051,-9.999999972620799e-05,-1.3500311979441904e-13,0.0,0.0,0.0,-45.22530000000047,-4.50540000000035,-9.999999991627817e-05,5.258016244624741e-13,16.345499999999877,-5.943891599999999,-49.73080000000097,10.401608400000248,-39.32919159999981
11,-4.973799150320701e-14,1.3855583347321954e-13,5.542233338928781e-13,0.0,0.0,0.0,-44.54169999999942,-2.5077000000032115,-6.572520305780927e-14,-0.0001000000001170065,16.23790000000057,-5.83661951999998,-47.049499999998545,10.401280480000707,-36.64821951999875
12,-7.105427357601002e-15,9.999999995002895e-05,6.128431095930864e-13,0.0,0.0,0.0,-48.118000000000215,-2.6990000000049594,-5.329070518200751e-15,1.8474111129762605e-12,14.780799999999857,-5.678529119999983,-50.81690000000232,9.10227087999942,-41.714629120002904
13,-8.970602038971265e-14,-9.999999987186925e-05,-7.407408020299044e-13,0.0,0.0,0.0,-46.48660000000056,-0.6595000000008149,1.829647544582258e-13,-2.984279490192421e-13,15.468999999999808,-5.987167920000015,-47.14620000000377,9.481832080000162,-37.664367920002704
14,-1.7053025658242404e-13,-0.00010000000010279564,-3.481659405224491e-13,0.0,0.0,0.0,-45.380700000000054,-4.77070000000589,1.616484723854228e-13,1.1510792319313623e-12,18.86249999999972,-5.714031600000009,-50.15150000000298,13.148468400000107,-37.00303160000197
15,-1.5276668818842154e-13,9.999999963028472e-05,-9.769962616701378e-14,0.0,0.0,0.0,-44.974299999999545,-5.367900000000489,0.00010000000014720456,-7.531752999057062e-13,19.84790000000005,-5.975602559999999,-50.342000000001946,13.872297440000107,-36.469702560000016
16,1.509903313490213e-13,2.1316282072803006e-14,-3.268496584496461e-13,0.0,0.0,0.0,-45.7733999999998,-2.890900000000757,1.4921397450962104e-13,-1.9042545318370685e-12,15.919600000000486,-5.833177919999978,-48.66430000000315,10.086422080000338,-38.577877920000084
17,-9.999999999088516e-05,-1.1368683772161603e-13,-5.346834086594754e-13,0.0,0.0,0.0,-50.457200000000505,-2.0662999999974385,-1.2079226507921703e-13,-2.8421709430404007e-13,16.46450000000072,-6.06374928000001,-52.523600000001494,10.400750720000538,-42.122849280001866
18,-1.4566126083082054e-13,8.881784197001252e-14,1.3322676295501878e-13,0.0,0.0,0.0,-46.893700000000536,-2.5621000000026317,2.4868995751603507e-14,2.0321522242738865e-12,15.62949999999982,-5.768725679999985,-49.455800000000124,9.860774319999523,-39.595025679998784
19,1.056932319443149e-13,0.0001000000000139778,-9.999999943843818e-05,0.0,0.0,0.0,-43.66109999999945,0.7345999999971475,-9.999999997845066e-05,7.247535904753022e-13,14.566699999999555,-5.63494463999998,-42.92660000000224,8.931755359999233,-33.994844640003
20,-0.00010000000011789467,-2.5224267119483557e-13,0.00010000000027154954,0.0,0.0,0.0,-47.35169999999971,-2.2557999999948315,-1.474376176702208e-13,9.9999999626732e-05,17.117300000000085,-5.788887119999983,-49.607399999994485,11.328412880000133,-38.278987119994355
21,3.375077994860476e-14,9.999999961607386e-05,1.8118839761882555e-13,0.0,0.0,0.0,-45.1969000000006,-3.768399999997439,7.638334409421077e-14,-5.684341886080802e-14,16.16570000000018,-5.912333999999977,-48.96519999999728,10.253366000000089,-38.7118339999981
22,-9.99999998327894e-05,-9.999999982568397e-05,-5.577760475716786e-13,0.0,0.0,0.0,-46.94180000000018,1.4358999999977868,-8.526512829121202e-14,9.999999773668833e-05,14.697000000000413,-5.813198640000008,-45.5060000000011,8.883801360000007,-36.622198640001095
23,9.99999998736456e-05,4.973799150320701e-14,-4.298783551348606e-13,0.0,0.0,0.0,-44.692000000000334,-1.3696000000009327,7.460698725481052e-14,1.2931877790833823e-12,18.14149999999988,-5.6981224799999985,-46.06150000000268,12.44337751999977,-33.61812248000291
24,9.592326932761353e-14,-9.999999985055297e-05,0.00010000000026444411,0.0,0.0,0.0,-47.739000000000296,-0.2760000000011864,-1.2434497875801753e-14,9.99999993922529e-05,15.679999999999678,-6.077859119999974,-48.014900000005,9.602140879999109,-38.412759120004075
25,9.999999999976694e-05,7.815970093361102e-14,-2.2382096176443156e-13,0.0,0.0,0.0,-42.65259999999953,-4.335900000002248,-1.794120407794253e-13,1.0444978215673473e-12,18.274300000000046,-5.67398088000003,-46.98840000000083,12.60031911999999,-34.38808088000175
26,-1.2256862191861728e-13,2.3447910280083306e-13,-0.00010000000036924916,0.0,0.0,0.0,-46.031899999999894,-1.8530999999981255,1.2612133559741778e-13,7.247535904753022e-13,14.647499999999356,-5.694710399999979,-47.885100000003106,8.952789599999434,-38.932310400000944
27,-1.163513729807164e-13,3.765876499528531e-13,-3.730349362740526e-13,0.0,0.0,0.0,-44.69800000000044,0.934200000000315,-9.99999999891088e-05,-1.2718714970105793e-12,15.650599999999654,-5.90925167999999,-43.763900000004455,9.741348319999494,-34.02255168000496
28,-0.00010000000002108322,-6.039613253960852e-14,-5.329070518200751e-15,0.0,0.0,0.0,-45.874099999999665,1.4170999999953082,-2.6645352591003757e-14,-3.161915174132446e-12,14.99249999999931,-5.831618399999995,-44.45710000000991,9.160881599999287,-35.296218400008804
29,-0.00010000000012322374,1.2079226507921703e-13,-0.0001000000000423995,0.0,0.0,0.0,-45.83090000000007,-2.15950000000079,0.00010000000004062315,9.999999967647e-05,17.919500000000593,-5.760256320000007,-47.990400000001415,12.159243680000557,-35.83115632000268
30,7.37188088351104e-14,-1.1013412404281553e-13,0.00010000000031951117,0.0,0.0,0.0,-46.82560000000002,-4.782199999999545,-5.3290705182007514e-14,2.4868995751603507e-12,19.372099999999204,-5.968457280000013,-51.60769999999822,13.403642719999901,-38.204057279999226
31,-0.00010000000004595222,-4.973799150320701e-14,-9.99999998079204e-05,0.0,0.0,0.0,-47.92209999999947,-9.839699999998686,-3.375077994860476e-14,0.00010000000081333837,22.81250000000003,-6.069281039999991,-57.761899999997965,16.743218959999837,-41.01868103999995
32,1.438849039914203e-13,0.00010000000021292976,2.2737367544323206e-13,0.0,0.0,0.0,-46.963999999999885,-3.439700000001398,0.0,5.044853423896711e-13,18.35120000000011,-5.931280079999972,-50.40360000000292,12.41991992000062,-37.98368008000503
33,-3.019806626980426e-14,1.9539925233402755e-13,-9.99999999109491e-05,0.0,0.0,0.0,-47.42669999999977,-5.609999999998511,-9.999999990206732e-05,1.1723955140041653e-12,21.51899999999929,-5.956463520000016,-53.03690000000085,15.562536479998935,-37.474363520001006
34,3.375077994860476e-14,-1.4210854715202004e-13,3.517186542012496e-13,0.0,0.0,0.0,-45.776500000000176,-0.0022999999995114706,4.263256414560601e-14,1.8474111129762605e-13,17.288999999999866,-5.830889039999997,-45.77880000000059,11.458110959999672,-34.320689040000914
35,-9.99999999686807e-05,9.414691248821327e-14,4.440892098500626e-13,0.0,0.0,0.0,-45.9016000000003,-3.821300000004623,1.1013412404281553e-13,1.7763568394002505e-12,17.137500000000127,-6.065506800000012,-49.72299999999929,11.071993200000058,-38.65100679999923
36,-4.1744385725905886e-14,-2.4868995751603507e-14,0.00010000000001930687,0.0,0.0,0.0,-44.136299999999544,-7.850800000003655,-1.0658141036401503e-14,-1.6910917111090384e-12,19.495400000000316,-6.09759504,-51.9870000000045,13.39780496000012,-38.589195040002565
37,1.9539925233402755e-14,0.00010000000003529408,4.263256414560601e-14,0.0,0.0,0.0,-46.580300000000015,-1.4755000000006184,-1.4921397450962104e-13,-9.999999969068085e-05,17.912699999999834,-5.833350719999992,-48.055800000000374,12.079349279999985,-35.97645072000039
38,1.7763568394002505e-14,9.414691248821327e-14,5.808686864838819e-13,0.0,0.0,0.0,-41.9391999999998,-8.686999999999905,1.7763568394002505e-15,2.5082158572331537e-12,21.093899999999728,-5.91272712000001,-50.62619999999513,15.18117287999946,-35.44502711999385
39,2.0605739337042905e-13,-9.999999987186925e-05,-0.00010000000001486598,0.0,0.0,0.0,-48.48710000000041,-2.9258000000015247,-9.999999998733244e-05,-4.760636329592671e-13,17.238599999999266,-5.941694159999976,-51.41320000000321,11.296905839999402,-40.116294160001985
40,-3.552713678800501e-15,-1.4921397450962104e-13,-1.3322676295501878e-13,0.0,0.0,0.0,-48.88839999999998,-1.889100000000628,-1.0658141036401503e-13,3.836930773104541e-13,18.69389999999933,-5.89948632000001,-50.777500000000614,12.794413679999035,-37.983086320002485
41,1.7763568394002505e-13,9.592326932761353e-14,-4.3876013933186186e-13,0.0,0.0,0.0,-44.67509999999999,-0.9658999999989888,-4.618527782440651e-14,-2.0818902157770935e-12,17.686000000000305,-5.685735599999992,-45.64100000000287,12.000264400000654,-33.6407356000004
42,1.2256862191861728e-13,-8.526512829121202e-14,9.999999956988859e-05,0.0,0.0,0.0,-47.25489999999991,-1.2993000000032353,-9.592326932761353e-14,9.999999948462346e-05,18.769900000000007,-5.79638232000001,-48.554000000000734,12.973517680000366,-35.5804823200031
43,-9.999999987897468e-05,-3.907985046680551e-13,5.471179065352771e-13,0.0,0.0,0.0,-44.86900000000047,-1.2567000000045851,3.907985046680551e-14,-5.968558980384842e-13,15.930299999999777,-5.872530239999995,-46.125800000005555,10.057769759999271,-36.06803024000629
44,-9.769962616701378e-14,-1.7763568394002505e-13,2.2382096176443156e-13,0.0,0.0,0.0,-44.89679999999982,-1.9322000000016288,-9.99999998203549e-05,2.3021584638627246e-12,18.251100000000356,-5.650728479999988,-46.829099999997666,12.600371520000369,-34.22872847999639
45,7.283063041541027e-14,-8.171241461241152e-14,8.526512829121202e-14,0.0,0.0,0.0,-46.14840000000037,-2.2931999999964265,-6.572520305780927e-14,5.115907697472721e-13,16.59939999999979,-5.88370464000003,-48.441599999996726,10.71569535999956,-37.72590463999808
46,-8.704148513061227e-14,-1.5987211554602254e-13,-2.4158453015843406e-13,0.0,0.0,0.0,-45.50090000000061,-5.015499999999406,-1.652011860642233e-13,0.00010000000013121735,18.284700000000335,-5.7983169600000295,-50.516300000001465,12.486383039999962,-38.02991696000059
47,-2.6645352591003757e-14,5.3290705182007514e-14,-4.1033842990145786e-13,0.0,0.0,0.0,-43.47349999999944,-3.8324000000021314,-9.999999990384367e-05,-0.00010000000301602086,19.356400000000228,-5.558141520000012,-47.30610000000328,13.798258480000413,-33.50784152000196
48,9.999999992871267e-05,-9.999999972265528e-05,-2.948752353404416e-13,0.0,0.0,0.0,-45.05750000000036,-5.690000000000023,-9.99999999109491e-05,1.2718714970105793e-12,18.529200000000145,-5.761145519999985,-50.747600000001604,12.768054480000556,-37.97954552000105
49,0.00010000000004595222,-7.247535904753022e-13,-7.283063041541027e-14,0.0,0.0,0.0,-46.5106999999993,-1.2859000000036431,2.3092638912203256e-14,1.1084466677857563e-12,14.664800000000046,-5.695260480000002,-47.79650000000369,8.969539520000186,-38.82696048000441
50,0.0,1.5987211554602254e-14,9.999999974397156e-05,0.0,0.0,0.0,-45.06660000000035,-1.9267000000003023,-0.00010000000008858478,-1.8900436771218665e-12,16.681300000000356,-5.695428960000016,-46.9933000000065,10.985871040000482,-36.00742896000602
51,4.1744385725905886e-14,7.105427357601002e-14,-5.1514348342607263e-14,0.0,0.0,0.0,-44.716999999999764,-5.355000000003876,-2.3092638912203256e-14,1.6129320101754274e-12,19.552700000000158,-5.680787760000001,-50.07200000000176,13.871912240000128,-36.20008776000254
52,-4.440892098500626e-14,4.405364961712621e-13,-9.99999993016587e-05,0.0,0.0,0.0,-45.015699999999995,-7.605500000004053,-2.4868995751603507e-14,-9.805489753489383e-13,21.12340000000033,-5.501409839999986,-52.6213000000035,15.6219901600006,-36.9993098400029
53,7.37188088351104e-14,1.4210854715202004e-14,9.999999975285334e-05,0.0,0.0,0.0,-41.25949999999966,-4.036399999997684,3.552713678800501e-14,2.4371615836571436e-12,18.734100000000186,-5.92105536,-45.29579999999617,12.813044640000044,-32.482755359996126
54,-8.615330671091215e-14,3.232969447708456e-13,2.646771690706373e-13,0.0,0.0,0.0,-46.95649999999984,-2.0046999999992554,-1.9539925233402755e-14,1.4210854715202004e-14,16.78050000000008,-5.8759063200000305,-48.96119999999837,10.904593679999342,-38.05660631999903
55,3.730349362740526e-14,-5.3290705182007514e-14,0.00010000000034082746,0.0,0.0,0.0,-45.08860000000046,-5.728999999998241,-2.1316282072803006e-14,3.836930773104541e-13,19.89679999999956,-5.659468560000004,-50.8174999999987,14.237331439999783,-36.58016855999892
56,-1.7763568394002505e-14,3.552713678800501e-14,-0.00010000000052912128,0.0,0.0,0.0,-49.67059999999994,-3.7489999999948793,0.0,-2.4158453015843406e-13,18.098899999999844,-5.5586469599999955,-53.41969999999377,12.540253039999962,-40.87944695999381
57,6.039613253960852e-14,2.0250467969162855e-13,1.9184653865522705e-13,0.0,0.0,0.0,-45.053700000000156,-2.7505999999937494,-6.927791673660977e-14,-4.334310688136611e-13,16.834600000000606,-5.641109279999995,-47.804299999997134,11.193490720000641,-36.61080927999377
58,-0.00010000000014454002,-4.618527782440651e-14,8.881784197001252e-14,0.0,0.0,0.0,-43.49500000000001,-0.8327000000013278,8.704148513061227e-14,6.608047442568932e-13,16.207599999999964,-5.793717599999967,-44.32779999999911,10.413882399999768,-33.91391759999843
59,-0.00010000000015075727,-5.3290705182007514e-14,4.476419235288631e-13,0.0,0.0,0.0,-44.07600000000017,-7.633299999996892,0.00010000000007437393,-1.0302869668521453e-12,21.817899999999902,-5.780522159999975,-51.70929999999664,16.037377839999273,-35.671922159995546
60,-1.5276668818842154e-13,-4.1744385725905886e-13,-1.5631940186722204e-13,0.0,0.0,0.0,-49.193699999999936,-4.137799999996787,1.7763568394002505e-14,9.999999959120487e-05,17.86590000000034,-5.7515572799999894,-53.33139999999716,12.114342720001119,-41.21705727999422
61,-3.375077994860476e-14,0.00010000000024668054,-0.00010000000022891697,0.0,0.0,0.0,-44.19460000000031,-1.5855000000001525,-4.618527782440651e-14,-2.1884716261411086e-12,17.341100000000303,-5.5717336800000075,-45.78010000000407,11.76936632000018,-34.01073368000298
62,7.815970093361102e-14,4.263256414560601e-14,-9.947598300641403e-14,0.0,0.0,0.0,-45.11810000000031,-3.4229999999994405,-9.99999998860801e-05,-6.536993168992922e-13,16.64850000000019,-5.747064479999997,-48.54120000000141,10.901435519999907,-37.63976448000059
63,-0.00010000000000243148,-1.9539925233402755e-13,-3.9968028886505635e-13,0.0,0.0,0.0,-42.05990000000036,-1.4359999999994173,-1.3322676295501878e-13,-1.4992451724538114e-12,15.351600000000188,-5.873702399999982,-43.49600000000019,9.477897600000489,-34.01810240000061
64,1.6697754290362354e-13,5.684341886080802e-14,9.99999996640355e-05,0.0,0.0,0.0,-43.3319999999996,-5.382799999994855,7.460698725481052e-14,9.999999971199713e-05,20.405100000000225,-5.923633680000007,-48.71459999999774,14.481466320000244,-34.2331336799984
65,1.2256862191861728e-13,-2.984279490192421e-13,9.999999974041884e-05,0.0,0.0,0.0,-44.91289999999923,-7.608599999998265,0.00010000000019338984,-1.9824142327706795e-12,21.029900000000424,-5.565705839999976,-52.5212999999986,15.464194160000876,-37.057105839999544
66,9.592326932761353e-14,9.947598300641403e-14,9.999999953258509e-05,0.0,0.0,0.0,-43.54920000000012,-6.102099999997474,-0.00010000000007437393,4.263256414560601e-14,18.865199999999962,-5.837310720000021,-49.651299999999935,13.027889279999714,-36.623410719998404
67,-1.1368683772161603e-13,3.126388037344441e-13,3.801403636316536e-13,0.0,0.0,0.0,-47.089699999999524,-6.038600000003342,-9.059419880941277e-14,7.673861546209082e-13,19.81629999999954,-5.724162720000008,-53.1282999999991,14.092137279999731,-39.03616271999846
68,4.263256414560601e-14,9.9999999626732e-05,-2.717825964282383e-13,0.0,0.0,0.0,-46.56930000000041,-1.1277000000014077,-7.105427357601002e-14,-1.6626700016786344e-12,16.131599999999793,-5.735517839999988,-47.69690000000415,10.396082159999661,-37.30081784000449
69,-9.237055564881302e-14,1.936228954946273e-13,7.460698725481052e-13,0.0,0.0,0.0,-46.19069999999971,-3.687599999994564,-9.999999998377973e-05,2.4158453015843406e-13,18.51739999999974,-5.452556400000002,-49.878399999994535,13.064843599999593,-36.813556399994944
70,6.394884621840902e-14,3.055333763768431e-13,1.900701818158268e-13,0.0,0.0,0.0,-45.719900000000564,-1.7019999999948432,-4.440892098500626e-14,0.00010000000238363782,16.177299999999306,-5.611193999999976,-47.421799999995464,10.566105999998959,-36.855693999992866
71,-8.704148513061227e-14,-2.6645352591003757e-13,-6.998845947236987e-13,0.0,0.0,0.0,-43.11700000000005,-6.4807000000012,-2.4868995751603507e-14,-9.999999898013812e-05,17.207399999999495,-5.73162408,-49.59779999999972,11.475775919999128,-38.12202407999968
72,9.999999987719832e-05,4.156675004196586e-13,-4.085620730620576e-14,0.0,0.0,0.0,-42.7613999999997,-2.82710000000106,-1.3500311979441904e-13,2.2097879082139116e-12,17.160799999999888,-5.57180136000002,-45.588400000003666,11.58899863999967,-33.9994013600049
73,5.684341886080802e-14,-1.4566126083082054e-13,-1.652011860642233e-13,0.0,0.0,0.0,-43.655199999999475,-2.3696999999942374,-1.5987211554602254e-13,-1.2292389328649733e-12,15.280300000000224,-5.6203984799999915,-46.024899999996485,9.659901520000432,-36.36499847999696
74,9.999999990917274e-05,3.339550858072471e-13,-3.552713678800501e-15,0.0,0.0,0.0,-44.735499999999945,-2.329600000001026,8.171241461241152e-14,-2.6645352591003757e-12,15.738499999999227,-5.70935304000003,-47.06500000000489,10.02914695999914,-37.035853040005755
75,-9.999999988163921e-05,-3.197442310920451e-14,2.2382096176443156e-13,0.0,0.0,0.0,-43.61590000000047,-0.8402999999969509,-5.684341886080802e-14,-2.1742607714259066e-12,17.101299999999956,-5.8341477600000164,-44.4562999999998,11.267152239999854,-33.18914775999995
76,-2.4868995751603507e-14,9.592326932761353e-14,0.00010000000015608634,0.0,0.0,0.0,-49.008900000000104,-0.3879000000014319,-2.042810365310288e-13,4.618527782440651e-13,13.664399999999794,-5.769326879999987,-49.39670000000377,7.895073119999637,-41.50162688000322
77,-5.1514348342607263e-14,8.526512829121202e-14,-0.00010000000003884679,0.0,0.0,0.0,-44.78389999999961,-1.7772999999963677,7.105427357601002e-15,1.2718714970105793e-12,15.064000000000842,-5.385949919999994,-46.561299999995164,9.678050080001103,-36.88324991999497
78,9.237055564881302e-14,7.105427357601002e-13,-9.999999979903862e-05,0.0,0.0,0.0,-49.23179999999935,-1.4376999999972764,9.999999999976694e-05,1.0800249583553523e-12,15.391400000000443,-5.836837679999971,-50.66949999999409,9.554562320000613,-41.114937679993474
79,-2.4868995751603507e-14,9.999999984344754e-05,-9.99999995983103e-05,0.0,0.0,0.0,-41.457099999999734,-5.8719999999964045,8.171241461241152e-14,-9.592326932761353e-13,19.531600000000104,-5.588655840000004,-47.32909999999793,13.942944159999506,-33.38615583999933
80,-4.973799150320701e-14,9.99999999358181e-05,2.6290081223123707e-13,0.0,0.0,0.0,-44.37279999999999,-1.1459999999979154,7.283063041541027e-14,-1.3500311979441904e-13,15.671599999999874,-5.84031528,-45.51869999999713,9.83128471999956,-35.687415279996664
81,7.37188088351104e-14,4.263256414560601e-14,6.394884621840902e-14,0.0,0.0,0.0,-43.08810000000012,-0.2849999999939463,1.7763568394002505e-15,-1.1581846592889633e-12,16.171200000000162,-5.684391359999999,-43.37309999999163,10.486808640000106,-32.886291359992434
82,9.947598300641403e-14,-1.8118839761882555e-13,-8.135714324453147e-13,0.0,0.0,0.0,-43.89429999999929,-0.07830000000128123,6.394884621840902e-14,-8.881784197001252e-13,12.853599999999696,-5.655419280000014,-43.97260000000001,7.198180719999655,-36.77441927999944
83,-9.947598300641403e-14,3.552713678800501e-14,-0.00010000000002996501,0.0,0.0,0.0,-45.84679999999943,0.4325000000027597,-3.197442310920451e-14,-0.00010000000004595222,13.739200000000185,-5.694755760000023,-45.41449999999435,8.044444240000077,-37.370055759992454
84,7.283063041541027e-14,-1.5276668818842154e-13,6.323830348264892e-13,0.0,0.0,0.0,-42.90470000000019,-1.3066000000066929,8.881784197001252e-15,-2.0889956431346945e-12,15.476600000000635,-5.674355279999998,-44.21130000001227,9.802244720001006,-34.409055280013085
85,-0.00010000000009391385,3.446132268436486e-13,-4.334310688136611e-13,0.0,0.0,0.0,-43.014000000000486,-0.38179999999672987,0.00010000000018095534,-9.999999753063094e-05,15.236800000000278,-5.685489359999995,-43.39589999998998,9.551310640000567,-33.84458935999123
86,0.0,9.999999951126881e-05,-9.99999997954859e-05,0.0,0.0,0.0,-44.75199999999941,-1.1459000000043176,-9.999999998733244e-05,4.121147867408581e-13,15.828999999999974,-5.869440000000021,-45.89800000000223,9.959559999999811,-35.9384400000006
87,1.2967404927621828e-13,1.8118839761882555e-13,0.00010000000002996501,0.0,0.0,0.0,-44.88359999999955,0.4995000000035503,7.638334409421077e-14,1.1226575225009583e-12,13.944400000000158,-5.891682239999994,-44.383999999994685,8.05271776000042,-36.33128223999336
88,9.999999994025899e-05,-0.00010000000046694879,2.842170943040401e-14,0.0,0.0,0.0,-38.68099999999976,-8.513299999999756,9.999999996956888e-05,-0.00010000000042253987,15.869900000000595,-5.723992079999996,-47.194299999997504,10.145907919999747,-37.04839207999776
